"","ESD.CODE","STATE","PHASE","PHASE.NAME","FUNCTIONAL","SYMBOL","Lower","Upper"
"242","R036XY113CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","EREF",0,10
"243","R036XY113CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","CHDE2",0,10
"244","R036XY113CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","YUGL",0,5
"245","R036XY113CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","CEIN7",0,5
"246","R036XY113CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","TREE","JUOS",10,60
"247","R036XY113CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","TREE","PIED",0,15
"248","R034BY109UT","REFERENCE",1.1,"1.1","SHRUB","ATCO",75,105
"249","R034BY109UT","REFERENCE",1.1,"1.1","SHRUB","ATGA",15,30
"250","R034BY109UT","REFERENCE",1.1,"1.1","SHRUB","PIDE4",9,15
"251","R034BY109UT","REFERENCE",1.1,"1.1","SHRUB","SH",15,30
"252","R034BY109UT","REFERENCE",1.1,"1.1","SHRUB","ATCA",3,9
"253","R034BY109UT","REFERENCE",1.1,"1.1","SHRUB","CHVI8",3,9
"254","R034BY109UT","REFERENCE",1.1,"1.1","SHRUB","GUSA2",3,9
"255","R034BY109UT","REFERENCE",1.1,"1.1","SHRUB","BAAM4",3,9
"256","R034BY109UT","REFERENCE",1.1,"1.1","SHRUB","OPPO",3,9
"257","R034BY109UT","REFERENCE",1.1,"1.1","SHRUB","TESP",3,9
"258","R034BY109UT","REFERENCE",1.1,"1.1","GRASS","PLJA",30,45
"259","R034BY109UT","REFERENCE",1.1,"1.1","GRASS","ACHY",30,45
"260","R034BY109UT","REFERENCE",1.1,"1.1","GRASS","ELEL5",9,15
"261","R034BY109UT","REFERENCE",1.1,"1.1","GRASS","AG",9,15
"262","R034BY109UT","REFERENCE",1.1,"1.1","GRASS","PG",9,15
"263","R034BY109UT","REFERENCE",1.1,"1.1","GRASS","BOGR",3,9
"264","R034BY109UT","REFERENCE",1.1,"1.1","GRASS","LESAS",3,9
"265","R034BY109UT","REFERENCE",1.1,"1.1","GRASS","SPCR",3,9
"266","R034BY109UT","REFERENCE",1.1,"1.1","FORB","SPCO",3,9
"267","R034BY109UT","REFERENCE",1.1,"1.1","FORB","AF",9,15
"268","R034BY109UT","REFERENCE",1.1,"1.1","FORB","PF",9,15
"269","R034BY109UT","REFERENCE",1.1,"1.1","FORB","ARHO2",3,9
"270","R034BY109UT","REFERENCE",1.1,"1.1","FORB","ASFL",3,9
"271","R034BY109UT","REFERENCE",1.1,"1.1","FORB","CRFL6",3,9
"272","R034BY109UT","REFERENCE",1.1,"1.1","FORB","ERIN4",3,9
"273","R034BY109UT","REFERENCE",1.1,"1.1","FORB","LEMO2",3,9
"274","R034BY109UT","REFERENCE",1.1,"1.1","FORB","PLPA2",3,9
"275","R034BY109UT","REFERENCE",1.1,"1.1","FORB","SYCHC",3,9
"276","RO34BY106UT","REFERENCE",1.1,"1.1","SHRUB","ATCO",75,100
"277","RO34BY106UT","REFERENCE",1.1,"1.1","SHRUB","KRLA2",50,75
"278","RO34BY106UT","REFERENCE",1.1,"1.1","SHRUB","PIDE4",25,50
"279","RO34BY106UT","REFERENCE",1.1,"1.1","SHRUB","SH",25,50
"280","RO34BY106UT","REFERENCE",1.1,"1.1","SHRUB","ATCA",25,50
"281","RO34BY106UT","REFERENCE",1.1,"1.1","SHRUB","CHVIS5",5,15
"282","RO34BY106UT","REFERENCE",1.1,"1.1","SHRUB","EPTO",5,15
"283","RO34BY106UT","REFERENCE",1.1,"1.1","SHRUB","GRSP",5,15
"284","RO34BY106UT","REFERENCE",1.1,"1.1","SHRUB","GUSA2",5,16
"285","RO34BY106UT","REFERENCE",1.1,"1.1","SHRUB","BAAM4",5,17
"286","RO34BY106UT","REFERENCE",1.1,"1.1","SHRUB","OPPO",5,18
"287","RO34BY106UT","REFERENCE",1.1,"1.1","SHRUB","TEGL",5,19
"288","RO34BY106UT","REFERENCE",1.1,"1.1","SHRUB","TESP",5,20
"289","RO34BY106UT","REFERENCE",1.1,"1.1","GRASS","ACHY",75,125
"290","RO34BY106UT","REFERENCE",1.1,"1.1","GRASS","ELEL5",25,50
"291","RO34BY106UT","REFERENCE",1.1,"1.1","GRASS","PLJA",25,50
"292","RO34BY106UT","REFERENCE",1.1,"1.1","GRASS","AG",15,25
"293","RO34BY106UT","REFERENCE",1.1,"1.1","GRASS","PG",15,25
"294","RO34BY106UT","REFERENCE",1.1,"1.1","GRASS","ARPU9",5,15
"295","RO34BY106UT","REFERENCE",1.1,"1.1","GRASS","HECO26",5,15
"296","RO34BY106UT","REFERENCE",1.1,"1.1","GRASS","POSE",5,15
"297","RO34BY106UT","REFERENCE",1.1,"1.1","GRASS","SPCR",5,15
"298","RO34BY106UT","REFERENCE",1.1,"1.1","FORB","SPCO",15,25
"299","RO34BY106UT","REFERENCE",1.1,"1.1","FORB","AF",25,50
"300","RO34BY106UT","REFERENCE",1.1,"1.1","FORB","PF",25,50
"301","RO34BY106UT","REFERENCE",1.1,"1.1","FORB","AMAC2",5,10
"302","RO34BY106UT","REFERENCE",1.1,"1.1","FORB","AMAR2",5,10
"303","RO34BY106UT","REFERENCE",1.1,"1.1","FORB","SYCHC",5,10
"304","RO34BY106UT","REFERENCE",1.1,"1.1","FORB","ASMO7",5,10
"305","RO34BY106UT","REFERENCE",1.1,"1.1","FORB","CHLE4",5,10
"306","RO34BY106UT","REFERENCE",1.1,"1.1","FORB","CRFL4",5,10
"307","RO34BY106UT","REFERENCE",1.1,"1.1","FORB","ERIN4",5,10
"308","RO34BY106UT","REFERENCE",1.1,"1.1","FORB","ERPU9",5,10
"309","RO34BY106UT","REFERENCE",1.1,"1.1","FORB","LAOC3",5,10
"310","RO34BY106UT","REFERENCE",1.1,"1.1","FORB","LEMO2",5,10
"311","RO34BY106UT","REFERENCE",1.1,"1.1","FORB","LUPU",5,10
"312","RO34BY106UT","REFERENCE",1.1,"1.1","FORB","MEAL6",5,10
"313","RO34BY106UT","REFERENCE",1.1,"1.1","FORB","OEPA",5,10
"314","RO34BY106UT","REFERENCE",1.1,"1.1","FORB","PHCRC",5,10
"315","RO34BY106UT","REFERENCE",1.1,"1.1","FORB","PHLO2",5,10
"316","RO34BY106UT","REFERENCE",1.1,"1.1","FORB","PLPA2",5,10
"317","RO34BY106UT","REFERENCE",1.1,"1.1","FORB","THSU",5,10
"318","R036XY287CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","GRASS","PASM",80,160
"319","R036XY287CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","GRASS","ACHY",40,80
"320","R036XY287CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","GRASS","PLJA",30,60
"321","R036XY287CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","GRASS","POSE",10,30
"322","R036XY287CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","GRASS","ELEL5",15,30
"323","R036XY287CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","GRASS","HECO26",10,30
"324","R036XY287CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","GRASS","KOMA",10,30
"325","R036XY287CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","GRASS","LESAS",0,15
"326","R036XY287CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","GRASS","BOGR2",0,15
"327","R036XY287CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","GRASS","POFE",0,15
"328","R036XY287CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","FORB","SPCO",5,15
"329","R036XY287CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","FORB","STAC",5,10
"330","R036XY287CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","FORB","ARLU",5,10
"331","R036XY287CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","FORB","COWR2",0,10
"332","R036XY287CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","FORB","CRYPT",0,10
"333","R036XY287CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","FORB","ERIGE2",0,10
"334","R036XY287CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","FORB","ERIOG",5,10
"335","R036XY287CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","FORB","OECA10",0,10
"336","R036XY287CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","FORB","PENST",5,10
"337","R036XY287CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","FORB","PHLO2",5,10
"338","R036XY287CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","ARNO4",40,80
"339","R036XY287CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","ARTRW8",40,80
"340","R036XY287CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","QUGA",0,50
"341","R036XY287CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","GUSA2",0,30
"342","R036XY287CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","CHVI8",15,30
"343","R036XY287CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","AMUT",15,30
"344","R036XY287CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","ARFR4",15,30
"345","R036XY287CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","CEMO2",10,35
"346","R036XY287CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","PUTR2",5,20
"347","R036XY287CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","OPPO",0,15
"348","R036XY287CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","SHRUB","EPVI",0,5
"349","R036XY287CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","TREE","JUOS",50,100
"350","R036XY287CO","REFERENCE",1.3,"PERRENIAL SHRUBLAND WITH SCATTERED PJ","TREE","PIED",50,100
"351","R034BY104UT","REFERENCE",1.1,"1.1","SHRUB","ATCO",75,90
"352","R034BY104UT","REFERENCE",1.1,"1.1","SHRUB","PIDE4",15,45
"353","R034BY104UT","REFERENCE",1.1,"1.1","SHRUB","KRLA2",15,30
"354","R034BY104UT","REFERENCE",1.1,"1.1","SHRUB","SH",15,30
"355","R034BY104UT","REFERENCE",1.1,"1.1","SHRUB","ATCU",6,15
"356","R034BY104UT","REFERENCE",1.1,"1.1","SHRUB","CHVI8",6,15
"357","R034BY104UT","REFERENCE",1.1,"1.1","SHRUB","GUSA2",6,15
"358","R034BY104UT","REFERENCE",1.1,"1.1","SHRUB","TENU2",6,15
"359","R034BY104UT","REFERENCE",1.1,"1.1","SHRUB","TESP2",6,15
"360","R034BY104UT","REFERENCE",1.1,"1.1","GRASS","ELEL5",45,60
"361","R034BY104UT","REFERENCE",1.1,"1.1","GRASS","LESAS",3,30
"362","R034BY104UT","REFERENCE",1.1,"1.1","GRASS","ACHY",15,30
"363","R034BY104UT","REFERENCE",1.1,"1.1","GRASS","AG",3,15
"364","R034BY104UT","REFERENCE",1.1,"1.1","GRASS","PG",3,15
"365","R034BY104UT","REFERENCE",1.1,"1.1","GRASS","PLJA",3,6
"366","R034BY104UT","REFERENCE",1.1,"1.1","GRASS","POSE",3,6
"367","R034BY104UT","REFERENCE",1.1,"1.1","FORB","AF",15,30
"368","R034BY104UT","REFERENCE",1.1,"1.1","FORB","PF",15,30
"369","R034BY104UT","REFERENCE",1.1,"1.1","FORB","CYBU",3,9
"370","R034BY104UT","REFERENCE",1.1,"1.1","FORB","ERSH",3,9
"371","R034BY104UT","REFERENCE",1.1,"1.1","FORB","SPCO",3,9
"372","R034BY104UT","REFERENCE",1.1,"1.1","FORB","STPI",3,9
"373","R036XY289CO","REFERENCE",1.1,"PERRENIAL GRASSLAND/SHRUBLAND","GRASS","PASM",405,450
"374","R036XY289CO","REFERENCE",1.1,"PERRENIAL GRASSLAND/SHRUBLAND","GRASS","POFE",9,45
"375","R036XY289CO","REFERENCE",1.1,"PERRENIAL GRASSLAND/SHRUBLAND","GRASS","ACHY",9,45
"376","R036XY289CO","REFERENCE",1.1,"PERRENIAL GRASSLAND/SHRUBLAND","GRASS","ELEL5",9,45
"377","R036XY289CO","REFERENCE",1.1,"PERRENIAL GRASSLAND/SHRUBLAND","GRASS","KOMA",9,45
"378","R036XY289CO","REFERENCE",1.1,"PERRENIAL GRASSLAND/SHRUBLAND","GRASS","LESAS",9,45
"379","R036XY289CO","REFERENCE",1.1,"PERRENIAL GRASSLAND/SHRUBLAND","FORB","ERRA3",9,18
"380","R036XY289CO","REFERENCE",1.1,"PERRENIAL GRASSLAND/SHRUBLAND","FORB","SPCO",9,18
"381","R036XY289CO","REFERENCE",1.1,"PERRENIAL GRASSLAND/SHRUBLAND","FORB","ACMIO",9,18
"382","R036XY289CO","REFERENCE",1.1,"PERRENIAL GRASSLAND/SHRUBLAND","FORB","ASTER",9,18
"383","R036XY289CO","REFERENCE",1.1,"PERRENIAL GRASSLAND/SHRUBLAND","FORB","ASTRA",9,18
"384","R036XY289CO","REFERENCE",1.1,"PERRENIAL GRASSLAND/SHRUBLAND","FORB","OXYTR",9,18
"385","R036XY289CO","REFERENCE",1.1,"PERRENIAL GRASSLAND/SHRUBLAND","FORB","PENST",9,18
"386","R036XY289CO","REFERENCE",1.1,"PERRENIAL GRASSLAND/SHRUBLAND","FORB","BASA3",0,9
"387","R036XY289CO","REFERENCE",1.1,"PERRENIAL GRASSLAND/SHRUBLAND","FORB","PHHO",0,9
"388","R036XY289CO","REFERENCE",1.1,"PERRENIAL GRASSLAND/SHRUBLAND","FORB","PHLO2",0,9
"389","R036XY289CO","REFERENCE",1.1,"PERRENIAL GRASSLAND/SHRUBLAND","FORB","CRYPT",0,9
"390","R036XY289CO","REFERENCE",1.1,"PERRENIAL GRASSLAND/SHRUBLAND","FORB","ERIOG",0,9
"391","R036XY289CO","REFERENCE",1.1,"PERRENIAL GRASSLAND/SHRUBLAND","FORB","STAC",0,9
"392","R036XY289CO","REFERENCE",1.1,"PERRENIAL GRASSLAND/SHRUBLAND","FORB","IPAG",0,9
"393","R036XY289CO","REFERENCE",1.1,"PERRENIAL GRASSLAND/SHRUBLAND","SHRUB","ARTRW8",135,180
"394","R036XY289CO","REFERENCE",1.1,"PERRENIAL GRASSLAND/SHRUBLAND","SHRUB","CHVI8",9,45
"395","R036XY289CO","REFERENCE",1.1,"PERRENIAL GRASSLAND/SHRUBLAND","SHRUB","KRLA2",9,18
"396","R036XY289CO","REFERENCE",1.1,"PERRENIAL GRASSLAND/SHRUBLAND","SHRUB","OPPO",0,9
"397","R036XY289CO","REFERENCE",1.1,"PERRENIAL GRASSLAND/SHRUBLAND","SHRUB","PERA4",0,9
"398","R036XY289CO","REFERENCE",1.1,"PERRENIAL GRASSLAND/SHRUBLAND","SHRUB","EPHED",0,9
"399","R036XY289CO","REFERENCE",1.1,"PERRENIAL GRASSLAND/SHRUBLAND","SHRUB","ATCA2",0,9
"400","R036XY289CO","REFERENCE",1.1,"PERRENIAL GRASSLAND/SHRUBLAND","SHRUB","ARNO4",0,9
"401","R036XY326CO","REFERENCE",1.1,"PERRENIAL SHRUBLAND/GRASSLAND","GRASS","HECO26",80,200
"402","R036XY326CO","REFERENCE",1.1,"PERRENIAL SHRUBLAND/GRASSLAND","GRASS","LESAS",40,80
"403","R036XY326CO","REFERENCE",1.1,"PERRENIAL SHRUBLAND/GRASSLAND","GRASS","PLJA",40,80
"404","R036XY326CO","REFERENCE",1.1,"PERRENIAL SHRUBLAND/GRASSLAND","GRASS","ACHY",40,80
"405","R036XY326CO","REFERENCE",1.1,"PERRENIAL SHRUBLAND/GRASSLAND","GRASS","BOGR2",40,80
"406","R036XY326CO","REFERENCE",1.1,"PERRENIAL SHRUBLAND/GRASSLAND","GRASS","ELLA3",40,80
"407","R036XY326CO","REFERENCE",1.1,"PERRENIAL SHRUBLAND/GRASSLAND","GRASS","ELEL5",20,40
"408","R036XY326CO","REFERENCE",1.1,"PERRENIAL SHRUBLAND/GRASSLAND","GRASS","ARPU9",15,40
"409","R036XY326CO","REFERENCE",1.1,"PERRENIAL SHRUBLAND/GRASSLAND","GRASS","POSE",15,40
"410","R036XY326CO","REFERENCE",1.1,"PERRENIAL SHRUBLAND/GRASSLAND","GRASS","SPCR",15,40
"411","R036XY326CO","REFERENCE",1.1,"PERRENIAL SHRUBLAND/GRASSLAND","GRASS","PG",0,25
"412","R036XY326CO","REFERENCE",1.1,"PERRENIAL SHRUBLAND/GRASSLAND","GRASS","VUOC",0,10
"413","R036XY326CO","REFERENCE",1.1,"PERRENIAL SHRUBLAND/GRASSLAND","FORB","SPCO",5,25
"414","R036XY326CO","REFERENCE",1.1,"PERRENIAL SHRUBLAND/GRASSLAND","FORB","PF",0,25
"415","R036XY326CO","REFERENCE",1.1,"PERRENIAL SHRUBLAND/GRASSLAND","FORB","ARDR4",5,25
"416","R036XY326CO","REFERENCE",1.1,"PERRENIAL SHRUBLAND/GRASSLAND","FORB","CRFL5",0,15
"417","R036XY326CO","REFERENCE",1.1,"PERRENIAL SHRUBLAND/GRASSLAND","FORB","LYGR",0,15
"418","R036XY326CO","REFERENCE",1.1,"PERRENIAL SHRUBLAND/GRASSLAND","FORB","PHHO",0,15
"419","R036XY326CO","REFERENCE",1.1,"PERRENIAL SHRUBLAND/GRASSLAND","FORB","PLPA2",0,15
"420","R036XY326CO","REFERENCE",1.1,"PERRENIAL SHRUBLAND/GRASSLAND","FORB","ANMI3",0,15
"421","R036XY326CO","REFERENCE",1.1,"PERRENIAL SHRUBLAND/GRASSLAND","SHRUB","ARTRW8",80,120
"422","R036XY326CO","REFERENCE",1.1,"PERRENIAL SHRUBLAND/GRASSLAND","SHRUB","ATCA2",40,60
"423","R036XY326CO","REFERENCE",1.1,"PERRENIAL SHRUBLAND/GRASSLAND","SHRUB","ATCO",30,60
"424","R036XY326CO","REFERENCE",1.1,"PERRENIAL SHRUBLAND/GRASSLAND","SHRUB","CHVI8",15,40
"425","R036XY326CO","REFERENCE",1.1,"PERRENIAL SHRUBLAND/GRASSLAND","SHRUB","KRLA2",15,40
"426","R036XY326CO","REFERENCE",1.1,"PERRENIAL SHRUBLAND/GRASSLAND","SHRUB","SH",0,25
"427","R036XY326CO","REFERENCE",1.1,"PERRENIAL SHRUBLAND/GRASSLAND","SHRUB","OPPO",8,20
"428","R036XY326CO","REFERENCE",1.1,"PERRENIAL SHRUBLAND/GRASSLAND","SHRUB","GUSA2",8,20
"429","R034BY322UT","REFERENCE",1.1,"OPEN CANOPY","GRASS","LESA4",30,60
"430","R034BY322UT","REFERENCE",1.1,"OPEN CANOPY","GRASS","ACHY",30,60
"431","R034BY322UT","REFERENCE",1.1,"OPEN CANOPY","GRASS","CAGE2",20,40
"432","R034BY322UT","REFERENCE",1.1,"OPEN CANOPY","GRASS","ACLE9",10,20
"433","R034BY322UT","REFERENCE",1.1,"OPEN CANOPY","GRASS","BOGR2",10,20
"434","R034BY322UT","REFERENCE",1.1,"OPEN CANOPY","GRASS","ELEL5",10,20
"435","R034BY322UT","REFERENCE",1.1,"OPEN CANOPY","GRASS","PLJA",10,20
"436","R034BY322UT","REFERENCE",1.1,"OPEN CANOPY","GRASS","POSE",10,20
"437","R034BY322UT","REFERENCE",1.1,"OPEN CANOPY","GRASS","PSSP6",10,20
"438","R034BY322UT","REFERENCE",1.1,"OPEN CANOPY","FORB","ANDI2",10,20
"439","R034BY322UT","REFERENCE",1.1,"OPEN CANOPY","FORB","ARHO2",10,20
"440","R034BY322UT","REFERENCE",1.1,"OPEN CANOPY","FORB","ASPU9",10,20
"441","R034BY322UT","REFERENCE",1.1,"OPEN CANOPY","FORB","CHDE",10,20
"442","R034BY322UT","REFERENCE",1.1,"OPEN CANOPY","FORB","CRGR3",10,20
"443","R034BY322UT","REFERENCE",1.1,"OPEN CANOPY","FORB","CHHU2",10,20
"444","R034BY322UT","REFERENCE",1.1,"OPEN CANOPY","FORB","ERUM",10,20
"445","R034BY322UT","REFERENCE",1.1,"OPEN CANOPY","FORB","IPAG",10,20
"446","R034BY322UT","REFERENCE",1.1,"OPEN CANOPY","FORB","MACA2",10,20
"447","R034BY322UT","REFERENCE",1.1,"OPEN CANOPY","FORB","PEPU7",10,20
"448","R034BY322UT","REFERENCE",1.1,"OPEN CANOPY","FORB","PEWH",10,20
"449","R034BY322UT","REFERENCE",1.1,"OPEN CANOPY","FORB","PHHO",10,20
"450","R034BY322UT","REFERENCE",1.1,"OPEN CANOPY","FORB","PHLO2",10,20
"451","R034BY322UT","REFERENCE",1.1,"OPEN CANOPY","FORB","PLIN7",10,20
"452","R034BY322UT","REFERENCE",1.1,"OPEN CANOPY","FORB","PLPA2",10,20
"453","R034BY322UT","REFERENCE",1.1,"OPEN CANOPY","FORB","STAC",10,20
"454","R034BY322UT","REFERENCE",1.1,"OPEN CANOPY","FORB","TRLO",10,20
"455","R034BY322UT","REFERENCE",1.1,"OPEN CANOPY","FORB","VIAM",10,20
"456","R034BY322UT","REFERENCE",1.1,"OPEN CANOPY","SHRUB","CEMO2",40,80
"457","R034BY322UT","REFERENCE",1.1,"OPEN CANOPY","SHRUB","ARNO4",30,60
"458","R034BY322UT","REFERENCE",1.1,"OPEN CANOPY","SHRUB","PUTR2",20,30
"459","R034BY322UT","REFERENCE",1.1,"OPEN CANOPY","SHRUB","SANIC5",10,20
"460","R034BY322UT","REFERENCE",1.1,"OPEN CANOPY","SHRUB","YUAN2",10,20
"461","R034BY322UT","REFERENCE",1.1,"OPEN CANOPY","SHRUB","CHVI8",10,20
"462","R034BY322UT","REFERENCE",1.1,"OPEN CANOPY","SHRUB","EPVI",10,20
"463","R034BY322UT","REFERENCE",1.1,"OPEN CANOPY","SHRUB","ERWR",10,20
"464","R034BY322UT","REFERENCE",1.1,"OPEN CANOPY","SHRUB","GRSP",10,20
"465","R034BY322UT","REFERENCE",1.1,"OPEN CANOPY","SHRUB","GUSA2",10,20
"466","R034BY322UT","REFERENCE",1.1,"OPEN CANOPY","SHRUB","PUME",10,20
"467","R034BY322UT","REFERENCE",1.1,"OPEN CANOPY","TREE","PIED",75,150
"468","R034BY322UT","REFERENCE",1.1,"OPEN CANOPY","TREE","JUOS",25,50
"469","R034BY322UT","REFERENCE",1.2,"CLOSED CANOPY","GRASS","ACHY",0,20
"470","R034BY322UT","REFERENCE",1.2,"CLOSED CANOPY","GRASS","CAGE2",0,20
"471","R034BY322UT","REFERENCE",1.2,"CLOSED CANOPY","GRASS","LESA4",0,20
"472","R034BY322UT","REFERENCE",1.2,"CLOSED CANOPY","GRASS","ACLE9",0,10
"473","R034BY322UT","REFERENCE",1.2,"CLOSED CANOPY","GRASS","BOGR2",0,10
"474","R034BY322UT","REFERENCE",1.2,"CLOSED CANOPY","GRASS","ELEL5",0,10
"475","R034BY322UT","REFERENCE",1.2,"CLOSED CANOPY","GRASS","PLJA",0,10
"476","R034BY322UT","REFERENCE",1.2,"CLOSED CANOPY","GRASS","POSE",0,10
"477","R034BY322UT","REFERENCE",1.2,"CLOSED CANOPY","GRASS","PSSP6",0,10
"478","R034BY322UT","REFERENCE",1.2,"CLOSED CANOPY","FORB","ANDI2",5,10
"479","R034BY322UT","REFERENCE",1.2,"CLOSED CANOPY","FORB","ARHO2",5,10
"480","R034BY322UT","REFERENCE",1.2,"CLOSED CANOPY","FORB","ASPU9",5,10
"481","R034BY322UT","REFERENCE",1.2,"CLOSED CANOPY","FORB","CHDE",5,10
"482","R034BY322UT","REFERENCE",1.2,"CLOSED CANOPY","FORB","CRGR3",5,10
"483","R034BY322UT","REFERENCE",1.2,"CLOSED CANOPY","FORB","CRHU2",5,10
"484","R034BY322UT","REFERENCE",1.2,"CLOSED CANOPY","FORB","ERUM",5,10
"485","R034BY322UT","REFERENCE",1.2,"CLOSED CANOPY","FORB","IPAG",5,10
"486","R034BY322UT","REFERENCE",1.2,"CLOSED CANOPY","FORB","MACA2",5,10
"487","R034BY322UT","REFERENCE",1.2,"CLOSED CANOPY","FORB","TRLO",5,10
"488","R034BY322UT","REFERENCE",1.2,"CLOSED CANOPY","FORB","VIAM",5,10
"489","R034BY322UT","REFERENCE",1.2,"CLOSED CANOPY","FORB","PEPU7",5,10
"490","R034BY322UT","REFERENCE",1.2,"CLOSED CANOPY","FORB","PEWH",5,10
"491","R034BY322UT","REFERENCE",1.2,"CLOSED CANOPY","FORB","PHHO",5,10
"492","R034BY322UT","REFERENCE",1.2,"CLOSED CANOPY","FORB","PHLO2",5,10
"493","R034BY322UT","REFERENCE",1.2,"CLOSED CANOPY","FORB","PLIN7",5,10
"494","R034BY322UT","REFERENCE",1.2,"CLOSED CANOPY","FORB","PLPA2",5,10
"495","R034BY322UT","REFERENCE",1.2,"CLOSED CANOPY","FORB","STAC",5,10
"496","R034BY322UT","REFERENCE",1.2,"CLOSED CANOPY","SHRUB","CEMO2",30,60
"497","R034BY322UT","REFERENCE",1.2,"CLOSED CANOPY","SHRUB","ARNO4",20,30
"498","R034BY322UT","REFERENCE",1.2,"CLOSED CANOPY","SHRUB","CHVI8",5,10
"499","R034BY322UT","REFERENCE",1.2,"CLOSED CANOPY","SHRUB","EPVI",5,10
"500","R034BY322UT","REFERENCE",1.2,"CLOSED CANOPY","SHRUB","ERWR",5,10
"501","R034BY322UT","REFERENCE",1.2,"CLOSED CANOPY","SHRUB","GRSP",5,10
"502","R034BY322UT","REFERENCE",1.2,"CLOSED CANOPY","SHRUB","GUSA2",5,10
"503","R034BY322UT","REFERENCE",1.2,"CLOSED CANOPY","SHRUB","PUME",5,10
"504","R034BY322UT","REFERENCE",1.2,"CLOSED CANOPY","SHRUB","PUTR2",5,10
"505","R034BY322UT","REFERENCE",1.2,"CLOSED CANOPY","SHRUB","SANIC5",5,10
"506","R034BY322UT","REFERENCE",1.2,"CLOSED CANOPY","SHRUB","YUAN2",5,10
"507","R034BY322UT","REFERENCE",1.2,"CLOSED CANOPY","TREE","PIED",175,275
"508","R034BY322UT","REFERENCE",1.2,"CLOSED CANOPY","TREE","JUOS",75,100
"509","R034BY322UT","POTENTIAL",2.1,"OPEN CANOPY","GRASS","LESA4",30,60
"510","R034BY322UT","POTENTIAL",2.1,"OPEN CANOPY","GRASS","ACHY",30,60
"511","R034BY322UT","POTENTIAL",2.1,"OPEN CANOPY","GRASS","CAGE2",20,40
"512","R034BY322UT","POTENTIAL",2.1,"OPEN CANOPY","GRASS","BRTE",60,90
"513","R034BY322UT","POTENTIAL",2.1,"OPEN CANOPY","GRASS","ELEL5",10,20
"514","R034BY322UT","POTENTIAL",2.1,"OPEN CANOPY","GRASS","PLJA",10,20
"515","R034BY322UT","POTENTIAL",2.1,"OPEN CANOPY","GRASS","POSE",10,20
